"kingdom","phylum","class","order","family","genus","species"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","uncultured Thermomonosporaceae"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","uncultured actinobacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus","uncultured soil"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Acidothermaceae","Acidothermus",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Cryptosporangiaceae","Cryptosporangium",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae","Frankia",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Frankiales","Frankiales","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Geodermatophilus",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Klenkia",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Modestobacter",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","Nakamurella multipartita"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella","Sanguibacter sp."
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Nakamurellaceae","Nakamurella",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Sporichthya","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Sporichthya",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","uncultured","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","uncultured",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","uncultured","uncultured",NA
"Bacteria","Actinobacteriota","Actinobacteria","Frankiales",NA,NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Glycomycetales","Glycomycetaceae","Glycomyces",NA
"Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Angustibacter","bacterium enrichment"
"Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Angustibacter",NA
"Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineococcus",NA
"Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae","Kineosporia",NA
"Bacteria","Actinobacteriota","Actinobacteria","Kineosporiales","Kineosporiaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae","Pseudactinotalea",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Cellulomonadaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Demequinaceae","Demequina","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Demequinaceae","Demequina",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Demequinaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Dermabacteraceae","Brachybacterium","Brachybacterium tyrofermentans"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Oryzihumus",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Pedococcus-Phycicoccus",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Terrabacter",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces","Agromyces ulmi"
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Amnibacterium",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Curtobacterium",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Leucobacter",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Arthrobacter",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Citricoccus",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Glutamicibacter",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Paenarthrobacter",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Paeniglutamicibacter",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae","Cellulosimicrobium",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae","Isoptericola",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Promicromonosporaceae","Promicromonospora",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Sanguibacteraceae","Sanguibacter-Flavimobilis",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales",NA,NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Actinoplanes",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Allocatelliglobosispora","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Allocatelliglobosispora",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Catellatospora",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Catenuloplanes",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Hamadaea",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella","metagenome"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Pilimelia","Pilimelia anulata"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Rhizocola",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Salinispora","Catellatospora sp."
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Stackebrandtia","Stackebrandtia soli"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Virgisporangium","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Virgisporangium",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured","bacterium Ellin6034"
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured",NA
"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","PeM15","PeM15","PeM15","Actinomycetales bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","PeM15","PeM15","PeM15","uncultured soil"
"Bacteria","Actinobacteriota","Actinobacteria","PeM15","PeM15","PeM15",NA
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Actinopolymorpha","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Actinopolymorpha",NA
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium",NA
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Kribbella",NA
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola","uncultured Nocardioides"
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Marmoricola",NA
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Mumia",NA
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Kribbella sp."
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Marmoricola sp."
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides dilutus"
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides halotolerans"
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides jensenii"
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","uncultured organism"
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Haloactinopolyspora","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae","uncultured","metagenome"
"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Propionibacteriaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinomycetospora",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Actinophytocola",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Amycolatopsis",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Crossiella",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Goodfellowiella",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Kibdelosporangium",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Kutzneria",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Lechevalieria",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Saccharothrix",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Umezawaea",NA
"Bacteria","Actinobacteriota","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Kitasatospora",NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Embleya scabrispora"
"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces","Streptomyces bluensis"
"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptomycetales","Streptomycetaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Nocardiopsaceae","Nocardiopsis",NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Nonomuraea",NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Planotetraspora",NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Sphaerisporangium",NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Streptosporangium",NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae","Thermopolyspora","Streptosporangiaceae str."
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Streptosporangiaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinoallomurus",NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinocorallia","metagenome"
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinocorallia","uncultured bacterium"
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinocorallia",NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae","Actinomadura",NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales","Thermomonosporaceae",NA,NA
"Bacteria","Actinobacteriota","Actinobacteria","Streptosporangiales",NA,NA,NA
"Bacteria","Actinobacteriota","Actinobacteria",NA,NA,NA,NA
"Bacteria","Actinobacteriota","Coriobacteriia","OPB41","OPB41","OPB41","uncultured Coriobacteriia"
"Bacteria","Actinobacteriota","Coriobacteriia","OPB41","OPB41","OPB41","uncultured Gordonibacter"
"Bacteria","Actinobacteriota","Coriobacteriia","OPB41","OPB41","OPB41","uncultured soil"
"Bacteria","Actinobacteriota","Coriobacteriia","OPB41","OPB41","OPB41",NA
"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","metagenome"
"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured Actinomycetales"
"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured Catenulispora"
"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured Firmicutes"
"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured actinobacterium"
"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured bacterium"
"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108","uncultured soil"
"Bacteria","Actinobacteriota","MB-A2-108","MB-A2-108","MB-A2-108","MB-A2-108",NA
"Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","metagenome"
"Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured bacterium"
"Bacteria","Actinobacteriota","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter",NA
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","actinobacterium WWH12"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured Acidobacteria"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured Conexibacteraceae"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured Solirubrobacter"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella","uncultured organism"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","Gaiellaceae","Gaiella",NA
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","Gaiella sp."
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","bacterium Ellin6515"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","bacterium Ellin6517"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","bacterium Ellin7530"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","metagenome"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured Rubrobacterales"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured Rubrobacteria"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured actinobacterium"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured bacterium"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured beta"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured microorganism"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured organism"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured","uncultured soil"
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales","uncultured","uncultured",NA
"Bacteria","Actinobacteriota","Thermoleophilia","Gaiellales",NA,NA,NA
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","Solirubrobacterales bacterium"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","bacterium enrichment"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","metagenome"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","uncultured Conexibacteraceae"
"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14","67-14","uncultured Rubrobacteraceae"
